score,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
1,"Aplikasi semakin berat, tidak relevan untuk pengguna hp mid range ke bawah, serta terjadinya ke tidak efesiensi dan kurang kompatibel. Berbanding balik dengan toko sebelah yang selalu mengefesiensikan aplikasi yang semakin efektif dengan menggunakan ui/ux developer stabil. Semoga ini bisa menjadi pertimbangan pihak shopee untuk selalu menjaga kelestarian dan kebutuhan konsumen",Negatif,aplikasi semakin berat tidak relevan untuk pengguna hp mid range ke bawah serta terjadinya ke tidak efesiensi dan kurang kompatibel berbanding balik dengan toko sebelah yang selalu mengefesiensikan aplikasi yang semakin efektif dengan menggunakan uiux developer stabil semoga ini bisa menjadi pertimbangan pihak shopee untuk selalu menjaga kelestarian dan kebutuhan konsumen,aplikasi berat relevan pengguna hp mid range efesiensi kompatibel berbanding toko sebelah mengefesiensikan aplikasi efektif uiux developer stabil semoga pertimbangan shopee menjaga kelestarian kebutuhan konsumen,"['aplikasi', 'berat', 'relevan', 'pengguna', 'hp', 'mid', 'range', 'efesiensi', 'kompatibel', 'berbanding', 'toko', 'sebelah', 'mengefesiensikan', 'aplikasi', 'efektif', 'uiux', 'developer', 'stabil', 'semoga', 'pertimbangan', 'shopee', 'menjaga', 'kelestarian', 'kebutuhan', 'konsumen']",aplikasi berat relevan guna hp mid range efesiensi kompatibel banding toko belah mengefesiensikan aplikasi efektif uiux developer stabil moga timbang shopee jaga lestari butuh konsumen
1,"kebijakan pengembalian barang bikin rugi seller. Cust tb2 ngajuin barang karna berubah pikiran dgn posisi barang tsb SUDAH DIBUKA SEGEL PLASTIK DAN SUDAHHH DIGUNAKAN. di acc otomatis shopee pengembalian tsb. rugi dong kita, mau dijual lagi gabisa, masa makeup bekas dicoba dijual lagi? aju banding juga gak guna cuma dapet ongkir tidak dengan DANA BARANG SUDAH DIGUNAKAN CUSTOMER. Stupidddddd",Negatif,kebijakan pengembalian barang bikin rugi seller cust tb ngajuin barang karna berubah pikiran dgn posisi barang tsb sudah dibuka segel plastik dan sudahhh digunakan di acc otomatis shopee pengembalian tsb rugi dong kita mau dijual lagi gabisa masa makeup bekas dicoba dijual lagi aju banding juga gak guna cuma dapet ongkir tidak dengan dana barang sudah digunakan customer stupidddddd,kebijakan pengembalian barang bikin rugi seller cust tb ngajuin barang karna berubah pikiran dgn posisi barang tsb dibuka segel plastik sudahhh acc otomatis shopee pengembalian tsb rugi dijual gabisa makeup bekas dicoba dijual aju banding gak dapet ongkir dana barang customer stupidddddd,"['kebijakan', 'pengembalian', 'barang', 'bikin', 'rugi', 'seller', 'cust', 'tb', 'ngajuin', 'barang', 'karna', 'berubah', 'pikiran', 'dgn', 'posisi', 'barang', 'tsb', 'dibuka', 'segel', 'plastik', 'sudahhh', 'acc', 'otomatis', 'shopee', 'pengembalian', 'tsb', 'rugi', 'dijual', 'gabisa', 'makeup', 'bekas', 'dicoba', 'dijual', 'aju', 'banding', 'gak', 'dapet', 'ongkir', 'dana', 'barang', 'customer', 'stupidddddd']",bijak kembali barang bikin rugi seller cust tb ngajuin barang karna ubah pikir dgn posisi barang tsb buka segel plastik sudahhh acc otomatis shopee kembali tsb rugi jual gabisa makeup bekas coba jual aju banding gak dapet ongkir dana barang customer stupidddddd
5,Sebagai pengguna baru saya sangat berterimakasih karna banyak promo² yg bisa saya peroleh.. Semoga shopee semaki sukses dan promo² itu tidak hanya bagi pengguna baru yg bisa merasakan.. Trimakasih,Positif,sebagai pengguna baru saya sangat berterimakasih karna banyak promo yg bisa saya peroleh semoga shopee semaki sukses dan promo itu tidak hanya bagi pengguna baru yg bisa merasakan trimakasih,pengguna berterimakasih karna promo yg peroleh semoga shopee semaki sukses promo pengguna yg merasakan trimakasih,"['pengguna', 'berterimakasih', 'karna', 'promo', 'yg', 'peroleh', 'semoga', 'shopee', 'semaki', 'sukses', 'promo', 'pengguna', 'yg', 'merasakan', 'trimakasih']",guna berterimakasih karna promo yg oleh moga shopee semak sukses promo guna yg rasa trimakasih
5,"Kebanyakan pesanan sesuai dan cocok. Tetapi kadang ada juga pesanan yang tidak sesuai dgn video livenya, misal ukurannya. Tolong perhatian dari Shopee. Kalau bisa biaya ongkirnya jangan terlalu tinggi utk barang yg bukan dr live. Mksh.",Positif,kebanyakan pesanan sesuai dan cocok tetapi kadang ada juga pesanan yang tidak sesuai dgn video livenya misal ukurannya tolong perhatian dari shopee kalau bisa biaya ongkirnya jangan terlalu tinggi utk barang yg bukan dr live mksh,kebanyakan pesanan sesuai cocok kadang pesanan sesuai dgn video livenya ukurannya tolong perhatian shopee biaya ongkirnya utk barang yg dr live mksh,"['kebanyakan', 'pesanan', 'sesuai', 'cocok', 'kadang', 'pesanan', 'sesuai', 'dgn', 'video', 'livenya', 'ukurannya', 'tolong', 'perhatian', 'shopee', 'biaya', 'ongkirnya', 'utk', 'barang', 'yg', 'dr', 'live', 'mksh']",banyak pesan sesuai cocok kadang pesan sesuai dgn video livenya ukur tolong perhati shopee biaya ongkirnya utk barang yg dr live mksh
1,"Shopee bagaimana dengan kasus akun yang dibekukan tiba-tiba, dan saat pengajuan banding prosesnya diundur-undur tak kunjung mendapat solusi? Alasan dibekukannya pun tidak masuk akal—tahu-tahu tak bisa login. Menghubungi ini-itu responnya lambat dan bertele-tele, sedangkan di dalam akun tsb masih ada tunggakan yang harus dibayarkan. ???",Negatif,shopee bagaimana dengan kasus akun yang dibekukan tibatiba dan saat pengajuan banding prosesnya diundurundur tak kunjung mendapat solusi alasan dibekukannya pun tidak masuk akaltahutahu tak bisa login menghubungi iniitu responnya lambat dan berteletele sedangkan di dalam akun tsb masih ada tunggakan yang harus dibayarkan ,shopee akun dibekukan tibatiba pengajuan banding prosesnya diundurundur kunjung solusi alasan dibekukannya masuk akaltahutahu login menghubungi iniitu responnya lambat berteletele akun tsb tunggakan dibayarkan,"['shopee', 'akun', 'dibekukan', 'tibatiba', 'pengajuan', 'banding', 'prosesnya', 'diundurundur', 'kunjung', 'solusi', 'alasan', 'dibekukannya', 'masuk', 'akaltahutahu', 'login', 'menghubungi', 'iniitu', 'responnya', 'lambat', 'berteletele', 'akun', 'tsb', 'tunggakan', 'dibayarkan']",shopee akun beku tibatiba aju banding proses diundurundur kunjung solusi alas beku masuk akaltahutahu login hubung iniitu responnya lambat berteletele akun tsb tunggak bayar
1,"Kalo belanja di shopee tidak sesuai Mulu sama gambar produk dan pesanan, trus lebih murah Lazada dibandingkan shopee. Lazada mah murah meriah trus sesuai gambar dan sesuai pesanan. Shopee mah kalo dikembalikan barang ribet nyusahin ngapain kali harus ke bang segala di transfer mending Lazada kalo gak sesuai si kurir nya datang nganterin pesanan yang sesuai. Shopee pembohong.belanja di shopee udah beberapa kali gak pernah tuh sesuai sama gambar produk sama pesanan malah salah trus gak sesuai.",Negatif,kalo belanja di shopee tidak sesuai mulu sama gambar produk dan pesanan trus lebih murah lazada dibandingkan shopee lazada mah murah meriah trus sesuai gambar dan sesuai pesanan shopee mah kalo dikembalikan barang ribet nyusahin ngapain kali harus ke bang segala di transfer mending lazada kalo gak sesuai si kurir nya datang nganterin pesanan yang sesuai shopee pembohongbelanja di shopee udah beberapa kali gak pernah tuh sesuai sama gambar produk sama pesanan malah salah trus gak sesuai,kalo belanja shopee sesuai mulu gambar produk pesanan trus murah lazada dibandingkan shopee lazada mah murah meriah trus sesuai gambar sesuai pesanan shopee mah kalo dikembalikan barang ribet nyusahin ngapain kali bang transfer mending lazada kalo gak sesuai si kurir nya nganterin pesanan sesuai shopee pembohongbelanja shopee udah kali gak tuh sesuai gambar produk pesanan salah trus gak sesuai,"['kalo', 'belanja', 'shopee', 'sesuai', 'mulu', 'gambar', 'produk', 'pesanan', 'trus', 'murah', 'lazada', 'dibandingkan', 'shopee', 'lazada', 'mah', 'murah', 'meriah', 'trus', 'sesuai', 'gambar', 'sesuai', 'pesanan', 'shopee', 'mah', 'kalo', 'dikembalikan', 'barang', 'ribet', 'nyusahin', 'ngapain', 'kali', 'bang', 'transfer', 'mending', 'lazada', 'kalo', 'gak', 'sesuai', 'si', 'kurir', 'nya', 'nganterin', 'pesanan', 'sesuai', 'shopee', 'pembohongbelanja', 'shopee', 'udah', 'kali', 'gak', 'tuh', 'sesuai', 'gambar', 'produk', 'pesanan', 'salah', 'trus', 'gak', 'sesuai']",kalo belanja shopee sesuai mulu gambar produk pesan trus murah lazada banding shopee lazada mah murah riah trus sesuai gambar sesuai pesan shopee mah kalo kembali barang ribet nyusahin ngapain kali bang transfer mending lazada kalo gak sesuai si kurir nya nganterin pesan sesuai shopee pembohongbelanja shopee udah kali gak tuh sesuai gambar produk pesan salah trus gak sesuai
1,"Barang stiap kali pesan dh mau smpe ke kota pemesan malah dibatalin secara sepihak, kalau 1 atau 2 paramg gpp, in udh 3 loh, di akun yang sama. Masa stiap mau beli nnti dibatalin mulu, malah belinya lama lagi 😒🥱, udh nunggunya lama banget, jawabannya di tanya slalunya maaf ketidaknyamanan nya. Gmna nih shopeee. Awal"" mesen gada masalah kok pas pesen barang"" penting malah kebanyakan barang dibatalkan",Negatif,barang stiap kali pesan dh mau smpe ke kota pemesan malah dibatalin secara sepihak kalau  atau  paramg gpp in udh  loh di akun yang sama masa stiap mau beli nnti dibatalin mulu malah belinya lama lagi  udh nunggunya lama banget jawabannya di tanya slalunya maaf ketidaknyamanan nya gmna nih shopeee awal mesen gada masalah kok pas pesen barang penting malah kebanyakan barang dibatalkan,barang stiap kali pesan dh smpe kota pemesan dibatalin paramg gpp in udh loh akun stiap beli nnti dibatalin mulu belinya udh nunggunya banget jawabannya slalunya maaf ketidaknyamanan nya gmna nih shopeee mesen gada pas pesen barang kebanyakan barang dibatalkan,"['barang', 'stiap', 'kali', 'pesan', 'dh', 'smpe', 'kota', 'pemesan', 'dibatalin', 'paramg', 'gpp', 'in', 'udh', 'loh', 'akun', 'stiap', 'beli', 'nnti', 'dibatalin', 'mulu', 'belinya', 'udh', 'nunggunya', 'banget', 'jawabannya', 'slalunya', 'maaf', 'ketidaknyamanan', 'nya', 'gmna', 'nih', 'shopeee', 'mesen', 'gada', 'pas', 'pesen', 'barang', 'kebanyakan', 'barang', 'dibatalkan']",barang stiap kali pesan dh smpe kota mes dibatalin paramg gpp in udh loh akun stiap beli nnti dibatalin mulu beli udh nunggunya banget jawab slalunya maaf ketidaknyamanan nya gmna nih shopeee mesen gada pas sen barang banyak barang batal
1,"Ada dua masalah yang saya alami di Shopee. Pertama, saat saya bermain salah satu permainan Shopee yaitu shopee Fruity, saat saya sedang bermain tiba-tiba saya keluar dari akun saya secara otomatis tanpa saya menekan apapun. Kedua, di permainan Shopee pet, mohon di ubah. Perubahan di Shopee pet sangat banyak dan membuat saya kesal dengan Shopee, perubahannya ada tidak bisa mengetik pesan sendiri saat di area sekolah, tidak ada gacha premium, dan grand prize Fortune blimp menjadi sangat sedikit😢",Negatif,ada dua masalah yang saya alami di shopee pertama saat saya bermain salah satu permainan shopee yaitu shopee fruity saat saya sedang bermain tibatiba saya keluar dari akun saya secara otomatis tanpa saya menekan apapun kedua di permainan shopee pet mohon di ubah perubahan di shopee pet sangat banyak dan membuat saya kesal dengan shopee perubahannya ada tidak bisa mengetik pesan sendiri saat di area sekolah tidak ada gacha premium dan grand prize fortune blimp menjadi sangat sedikit,alami shopee bermain salah permainan shopee shopee fruity bermain tibatiba akun otomatis menekan apapun permainan shopee pet mohon ubah perubahan shopee pet kesal shopee perubahannya mengetik pesan area sekolah gacha premium grand prize fortune blimp,"['alami', 'shopee', 'bermain', 'salah', 'permainan', 'shopee', 'shopee', 'fruity', 'bermain', 'tibatiba', 'akun', 'otomatis', 'menekan', 'apapun', 'permainan', 'shopee', 'pet', 'mohon', 'ubah', 'perubahan', 'shopee', 'pet', 'kesal', 'shopee', 'perubahannya', 'mengetik', 'pesan', 'area', 'sekolah', 'gacha', 'premium', 'grand', 'prize', 'fortune', 'blimp']",alami shopee main salah main shopee shopee fruity main tibatiba akun otomatis tekan apa main shopee pet mohon ubah ubah shopee pet kesal shopee ubah etik pesan area sekolah gacha premium grand prize fortune blimp
1,"Kebanyakan iklan, kebanyakan fitur, Tidak simple tidak sederhana, ribet. Sering lag. Pakai ada live segala. Sumpah rumit. Harusnya itu bikin aplikasi yg simple bukan yg rumit.",Negatif,kebanyakan iklan kebanyakan fitur tidak simple tidak sederhana ribet sering lag pakai ada live segala sumpah rumit harusnya itu bikin aplikasi yg simple bukan yg rumit,kebanyakan iklan kebanyakan fitur simple sederhana ribet lag pakai live sumpah rumit bikin aplikasi yg simple yg rumit,"['kebanyakan', 'iklan', 'kebanyakan', 'fitur', 'simple', 'sederhana', 'ribet', 'lag', 'pakai', 'live', 'sumpah', 'rumit', 'bikin', 'aplikasi', 'yg', 'simple', 'yg', 'rumit']",banyak iklan banyak fitur simple sederhana ribet lag pakai live sumpah rumit bikin aplikasi yg simple yg rumit
1,"saya merasa aneh terhadap sistem shopee masa iya sistem akun cod saya di hapuskan padahal kasus nya ini bukan dari pembeli melain kan dari toko, karena toko ngirim kan barang yang sebelumnya sudah di sepakati barang tersebut tidak di kirim kan satu persatu melainkan 1 pengiriman sekaligus karena menghemat ongkir yang lumayan mahal",Negatif,saya merasa aneh terhadap sistem shopee masa iya sistem akun cod saya di hapuskan padahal kasus nya ini bukan dari pembeli melain kan dari toko karena toko ngirim kan barang yang sebelumnya sudah di sepakati barang tersebut tidak di kirim kan satu persatu melainkan  pengiriman sekaligus karena menghemat ongkir yang lumayan mahal,aneh sistem shopee iya sistem akun cod hapuskan nya pembeli melain toko toko ngirim barang sepakati barang kirim persatu pengiriman menghemat ongkir lumayan mahal,"['aneh', 'sistem', 'shopee', 'iya', 'sistem', 'akun', 'cod', 'hapuskan', 'nya', 'pembeli', 'melain', 'toko', 'toko', 'ngirim', 'barang', 'sepakati', 'barang', 'kirim', 'persatu', 'pengiriman', 'menghemat', 'ongkir', 'lumayan', 'mahal']",aneh sistem shopee iya sistem akun cod hapus nya beli lain toko toko ngirim barang sepakat barang kirim satu kirim hemat ongkir lumayan mahal
1,"belanja dsini lama banget pengirimannya. udah 5 pesanan aku order hrus nunggu 1 bulan, terus ujung2 nya di batalkan dri shopee, alasanya paket hilang. ada beberapa paket juga nyampe, tapi nunggu 25 hari. pdahal estimasinya tertulis 7 hari. kalo memang lama sampe, ngga usah pake klaim 7 hari estimasi sampe, sampai pake jaminan voucher 10k kalau lwat dari tanggal estimasi 🤬ngga butuh tu 10k!! maunya paket aku datang sesuai estimasinya dong!!",Negatif,belanja dsini lama banget pengirimannya udah  pesanan aku order hrus nunggu  bulan terus ujung nya di batalkan dri shopee alasanya paket hilang ada beberapa paket juga nyampe tapi nunggu  hari pdahal estimasinya tertulis  hari kalo memang lama sampe ngga usah pake klaim  hari estimasi sampe sampai pake jaminan voucher k kalau lwat dari tanggal estimasi ngga butuh tu k maunya paket aku datang sesuai estimasinya dong,belanja dsini banget pengirimannya udah pesanan order hrus nunggu ujung nya batalkan dri shopee alasanya paket hilang paket nyampe nunggu pdahal estimasinya tertulis kalo sampe ngga pake klaim estimasi sampe pake jaminan voucher k lwat tanggal estimasi ngga butuh tu k maunya paket sesuai estimasinya,"['belanja', 'dsini', 'banget', 'pengirimannya', 'udah', 'pesanan', 'order', 'hrus', 'nunggu', 'ujung', 'nya', 'batalkan', 'dri', 'shopee', 'alasanya', 'paket', 'hilang', 'paket', 'nyampe', 'nunggu', 'pdahal', 'estimasinya', 'tertulis', 'kalo', 'sampe', 'ngga', 'pake', 'klaim', 'estimasi', 'sampe', 'pake', 'jaminan', 'voucher', 'k', 'lwat', 'tanggal', 'estimasi', 'ngga', 'butuh', 'tu', 'k', 'maunya', 'paket', 'sesuai', 'estimasinya']",belanja dsini banget kirim udah pesan order hrus nunggu ujung nya batal dri shopee alasanya paket hilang paket nyampe nunggu pdahal estimasi tulis kalo sampe ngga pake klaim estimasi sampe pake jamin voucher k lwat tanggal estimasi ngga butuh tu k mau paket sesuai estimasi
5,"salah satu marketplace idola yang menyediakan banyak kebutuhan mulai dari kebutuhan bayi hingga orang tua, peralatan obat-obatan dan segala macam keperluan. fasilitasnya lumayan lengkap dan paylater nya lumayan menjanjikan. mudah dalam pembayaran ada fasilitas COD yang cukup melindungi pembeli dari unsur penipuan. cuma aplikasinya aja agak berat dan membutuhkan koneksi internet yang cukup besar sehingga ini sedikit menjadi kendala bagi para user.",Positif,salah satu marketplace idola yang menyediakan banyak kebutuhan mulai dari kebutuhan bayi hingga orang tua peralatan obatobatan dan segala macam keperluan fasilitasnya lumayan lengkap dan paylater nya lumayan menjanjikan mudah dalam pembayaran ada fasilitas cod yang cukup melindungi pembeli dari unsur penipuan cuma aplikasinya aja agak berat dan membutuhkan koneksi internet yang cukup besar sehingga ini sedikit menjadi kendala bagi para user,salah marketplace idola menyediakan kebutuhan kebutuhan bayi orang tua peralatan obatobatan keperluan fasilitasnya lumayan lengkap paylater nya lumayan menjanjikan mudah pembayaran fasilitas cod melindungi pembeli unsur penipuan aplikasinya aja berat membutuhkan koneksi internet kendala user,"['salah', 'marketplace', 'idola', 'menyediakan', 'kebutuhan', 'kebutuhan', 'bayi', 'orang', 'tua', 'peralatan', 'obatobatan', 'keperluan', 'fasilitasnya', 'lumayan', 'lengkap', 'paylater', 'nya', 'lumayan', 'menjanjikan', 'mudah', 'pembayaran', 'fasilitas', 'cod', 'melindungi', 'pembeli', 'unsur', 'penipuan', 'aplikasinya', 'aja', 'berat', 'membutuhkan', 'koneksi', 'internet', 'kendala', 'user']",salah marketplace idola sedia butuh butuh bayi orang tua alat obatobatan perlu fasilitas lumayan lengkap paylater nya lumayan janji mudah bayar fasilitas cod lindung beli unsur tipu aplikasi aja berat butuh koneksi internet kendala user
